pid,DTYPE
163791,DEVICE_TYPE_102
163792,DEVICE_TYPE_107
163793,DEVICE_TYPE_34
163794,DEVICE_TYPE_34
163795,DEVICE_TYPE_35
163796,DEVICE_TYPE_99
163797,DEVICE_TYPE_135
163798,DEVICE_TYPE_53
163799,DEVICE_TYPE_155
163800,DEVICE_TYPE_107
163801,DEVICE_TYPE_135
163802,DEVICE_TYPE_156
163803,DEVICE_TYPE_107
163804,DEVICE_TYPE_99
163805,DEVICE_TYPE_98
163806,DEVICE_TYPE_102
163807,DEVICE_TYPE_27
163808,DEVICE_TYPE_99
163809,DEVICE_TYPE_34
163810,DEVICE_TYPE_109
163811,DEVICE_TYPE_93
163812,DEVICE_TYPE_111
163813,DEVICE_TYPE_99
163814,DEVICE_TYPE_111
163815,DEVICE_TYPE_93
163816,DEVICE_TYPE_103
163817,DEVICE_TYPE_98
163818,DEVICE_TYPE_109
163819,DEVICE_TYPE_111
163819,DEVICE_TYPE_135
163820,DEVICE_TYPE_98
163821,DEVICE_TYPE_109
163821,DEVICE_TYPE_111
163822,DEVICE_TYPE_135
163823,DEVICE_TYPE_135
163824,DEVICE_TYPE_99
163825,DEVICE_TYPE_34
163826,DEVICE_TYPE_135
163827,DEVICE_TYPE_109
163828,DEVICE_TYPE_135
163829,DEVICE_TYPE_135
163830,DEVICE_TYPE_135
163831,DEVICE_TYPE_111
163832,DEVICE_TYPE_40
163833,DEVICE_TYPE_34
163834,DEVICE_TYPE_135
163835,DEVICE_TYPE_88
163835,DEVICE_TYPE_151
163836,DEVICE_TYPE_156
163837,DEVICE_TYPE_156
163837,DEVICE_TYPE_88
163838,DEVICE_TYPE_45
163839,DEVICE_TYPE_107
163840,DEVICE_TYPE_99
163841,DEVICE_TYPE_99
163842,DEVICE_TYPE_156
163843,DEVICE_TYPE_146
163845,DEVICE_TYPE_98
163846,DEVICE_TYPE_43
163846,DEVICE_TYPE_96
163846,DEVICE_TYPE_116
163847,DEVICE_TYPE_121
163847,DEVICE_TYPE_88
163849,DEVICE_TYPE_156
163851,DEVICE_TYPE_155
163853,DEVICE_TYPE_60
163854,DEVICE_TYPE_95
163854,DEVICE_TYPE_109
163855,DEVICE_TYPE_110
163856,DEVICE_TYPE_8
163856,DEVICE_TYPE_23
163857,DEVICE_TYPE_27
163858,DEVICE_TYPE_159
163858,DEVICE_TYPE_146
163859,DEVICE_TYPE_22
163861,DEVICE_TYPE_90
163861,DEVICE_TYPE_151
163862,DEVICE_TYPE_108
163863,DEVICE_TYPE_156
163864,DEVICE_TYPE_156
163864,DEVICE_TYPE_38
163864,DEVICE_TYPE_41
163864,DEVICE_TYPE_135
163865,DEVICE_TYPE_35
163866,DEVICE_TYPE_27
163867,DEVICE_TYPE_1
163868,DEVICE_TYPE_147
163869,DEVICE_TYPE_27
163869,DEVICE_TYPE_88
163870,DEVICE_TYPE_38
163870,DEVICE_TYPE_88
163871,DEVICE_TYPE_109
163872,DEVICE_TYPE_99
163873,DEVICE_TYPE_102
163874,DEVICE_TYPE_7
163875,DEVICE_TYPE_110
163875,DEVICE_TYPE_135
163876,DEVICE_TYPE_107
163877,DEVICE_TYPE_111
163878,DEVICE_TYPE_27
163879,DEVICE_TYPE_110
163880,DEVICE_TYPE_111
163881,DEVICE_TYPE_99
163882,DEVICE_TYPE_111
163883,DEVICE_TYPE_35
163884,DEVICE_TYPE_135
163885,DEVICE_TYPE_111
163886,DEVICE_TYPE_109
163887,DEVICE_TYPE_111
163888,DEVICE_TYPE_111
163888,DEVICE_TYPE_135
163889,DEVICE_TYPE_103
163890,DEVICE_TYPE_38
163891,DEVICE_TYPE_156
163892,DEVICE_TYPE_135
163893,DEVICE_TYPE_109
163894,DEVICE_TYPE_34
163895,DEVICE_TYPE_156
163895,DEVICE_TYPE_38
163896,DEVICE_TYPE_109
163897,DEVICE_TYPE_111
163897,DEVICE_TYPE_135
163898,DEVICE_TYPE_99
163898,DEVICE_TYPE_135
163899,DEVICE_TYPE_38
163899,DEVICE_TYPE_53
163900,DEVICE_TYPE_111
163901,DEVICE_TYPE_109
163902,DEVICE_TYPE_156
163902,DEVICE_TYPE_88
163903,DEVICE_TYPE_99
163904,DEVICE_TYPE_99
163905,DEVICE_TYPE_38
163905,DEVICE_TYPE_135
163906,DEVICE_TYPE_38
163907,DEVICE_TYPE_135
163908,DEVICE_TYPE_156
163909,DEVICE_TYPE_156
163910,DEVICE_TYPE_135
163911,DEVICE_TYPE_156
163912,DEVICE_TYPE_135
163913,DEVICE_TYPE_111
163914,DEVICE_TYPE_109
163915,DEVICE_TYPE_110
163915,DEVICE_TYPE_135
163916,DEVICE_TYPE_117
163917,DEVICE_TYPE_84
163918,DEVICE_TYPE_111
163919,DEVICE_TYPE_27
163919,DEVICE_TYPE_135
163920,DEVICE_TYPE_109
163921,DEVICE_TYPE_111
163922,DEVICE_TYPE_27
163923,DEVICE_TYPE_151
163924,DEVICE_TYPE_108
163925,DEVICE_TYPE_111
163926,DEVICE_TYPE_99
163927,DEVICE_TYPE_108
163927,DEVICE_TYPE_135
163928,DEVICE_TYPE_109
163929,DEVICE_TYPE_35
163930,DEVICE_TYPE_135
163931,DEVICE_TYPE_110
163932,DEVICE_TYPE_41
163932,DEVICE_TYPE_135
163933,DEVICE_TYPE_38
163933,DEVICE_TYPE_135
163934,DEVICE_TYPE_27
163934,DEVICE_TYPE_88
163935,DEVICE_TYPE_38
163936,DEVICE_TYPE_38
163937,DEVICE_TYPE_99
163938,DEVICE_TYPE_102
163939,DEVICE_TYPE_38
163940,DEVICE_TYPE_135
163941,DEVICE_TYPE_99
163942,DEVICE_TYPE_109
163943,DEVICE_TYPE_109
163944,DEVICE_TYPE_156
163945,DEVICE_TYPE_109
163946,DEVICE_TYPE_107
163947,DEVICE_TYPE_111
163948,DEVICE_TYPE_135
163949,DEVICE_TYPE_111
163950,DEVICE_TYPE_99
163950,DEVICE_TYPE_135
163951,DEVICE_TYPE_135
163952,DEVICE_TYPE_111
163953,DEVICE_TYPE_93
163953,DEVICE_TYPE_135
163954,DEVICE_TYPE_38
163954,DEVICE_TYPE_135
163955,DEVICE_TYPE_27
163955,DEVICE_TYPE_135
163956,DEVICE_TYPE_27
163957,DEVICE_TYPE_111
163958,DEVICE_TYPE_156
163959,DEVICE_TYPE_27
163959,DEVICE_TYPE_135
163960,DEVICE_TYPE_135
163961,DEVICE_TYPE_27
163962,DEVICE_TYPE_34
163963,DEVICE_TYPE_99
163964,DEVICE_TYPE_135
163965,DEVICE_TYPE_35
163966,DEVICE_TYPE_111
163967,DEVICE_TYPE_135
163968,DEVICE_TYPE_156
163969,DEVICE_TYPE_1
163970,DEVICE_TYPE_135
163971,DEVICE_TYPE_1
163972,DEVICE_TYPE_107
163972,DEVICE_TYPE_135
163973,DEVICE_TYPE_108
163974,DEVICE_TYPE_135
163975,DEVICE_TYPE_111
163976,DEVICE_TYPE_135
163977,DEVICE_TYPE_111
163978,DEVICE_TYPE_151
163979,DEVICE_TYPE_93
163980,DEVICE_TYPE_99
163981,DEVICE_TYPE_156
163981,DEVICE_TYPE_88
163982,DEVICE_TYPE_111
163982,DEVICE_TYPE_135
163983,DEVICE_TYPE_26
163984,DEVICE_TYPE_108
163984,DEVICE_TYPE_88
163985,DEVICE_TYPE_135
163986,DEVICE_TYPE_111
163987,DEVICE_TYPE_98
163988,DEVICE_TYPE_111
163989,DEVICE_TYPE_149
163990,DEVICE_TYPE_109
163991,DEVICE_TYPE_109
163992,DEVICE_TYPE_99
163993,DEVICE_TYPE_99
163994,DEVICE_TYPE_135
163995,DEVICE_TYPE_99
163996,DEVICE_TYPE_108
163997,DEVICE_TYPE_99
163998,DEVICE_TYPE_98
163999,DEVICE_TYPE_99
164000,DEVICE_TYPE_135
164001,DEVICE_TYPE_93
164001,DEVICE_TYPE_135
164002,DEVICE_TYPE_7
164003,DEVICE_TYPE_110
164003,DEVICE_TYPE_135
164004,DEVICE_TYPE_110
164005,DEVICE_TYPE_99
164006,DEVICE_TYPE_27
164007,DEVICE_TYPE_117
164008,DEVICE_TYPE_159
164009,DEVICE_TYPE_111
164009,DEVICE_TYPE_135
164010,DEVICE_TYPE_27
164010,DEVICE_TYPE_135
164011,DEVICE_TYPE_38
164011,DEVICE_TYPE_88
164012,DEVICE_TYPE_41
164013,DEVICE_TYPE_41
164013,DEVICE_TYPE_135
164014,DEVICE_TYPE_88
164014,DEVICE_TYPE_135
164015,DEVICE_TYPE_135
164016,DEVICE_TYPE_99
164017,DEVICE_TYPE_99
164018,DEVICE_TYPE_1
164019,DEVICE_TYPE_135
164020,DEVICE_TYPE_135
164021,DEVICE_TYPE_27
164022,DEVICE_TYPE_1
164023,DEVICE_TYPE_53
164024,DEVICE_TYPE_135
164025,DEVICE_TYPE_38
164026,DEVICE_TYPE_109
164027,DEVICE_TYPE_156
164027,DEVICE_TYPE_88
164028,DEVICE_TYPE_111
164029,DEVICE_TYPE_99
164030,DEVICE_TYPE_98
164031,DEVICE_TYPE_111
164031,DEVICE_TYPE_88
164032,DEVICE_TYPE_99
164033,DEVICE_TYPE_156
164034,DEVICE_TYPE_99
164035,DEVICE_TYPE_135
164036,DEVICE_TYPE_135
164037,DEVICE_TYPE_2
164038,DEVICE_TYPE_1
164039,DEVICE_TYPE_27
164039,DEVICE_TYPE_88
164040,DEVICE_TYPE_111
164041,DEVICE_TYPE_111
164042,DEVICE_TYPE_40
164043,DEVICE_TYPE_99
164044,DEVICE_TYPE_38
164044,DEVICE_TYPE_88
164045,DEVICE_TYPE_110
164046,DEVICE_TYPE_53
164047,DEVICE_TYPE_27
164048,DEVICE_TYPE_107
164049,DEVICE_TYPE_102
164050,DEVICE_TYPE_35
164051,DEVICE_TYPE_1
164052,DEVICE_TYPE_111
164053,DEVICE_TYPE_41
164054,DEVICE_TYPE_110
164055,DEVICE_TYPE_99
164055,DEVICE_TYPE_135
164056,DEVICE_TYPE_111
164057,DEVICE_TYPE_110
164058,DEVICE_TYPE_102
164059,DEVICE_TYPE_111
164060,DEVICE_TYPE_99
164061,DEVICE_TYPE_135
164062,DEVICE_TYPE_111
164063,DEVICE_TYPE_98
164064,DEVICE_TYPE_99
164065,DEVICE_TYPE_38
164066,DEVICE_TYPE_109
164066,DEVICE_TYPE_111
164067,DEVICE_TYPE_38
164067,DEVICE_TYPE_88
164068,DEVICE_TYPE_109
164069,DEVICE_TYPE_109
164070,DEVICE_TYPE_111
164071,DEVICE_TYPE_111
164072,DEVICE_TYPE_111
164073,DEVICE_TYPE_35
164074,DEVICE_TYPE_146
164075,DEVICE_TYPE_146
164076,DEVICE_TYPE_156
164076,DEVICE_TYPE_38
164077,DEVICE_TYPE_135
164078,DEVICE_TYPE_93
164079,DEVICE_TYPE_111
164080,DEVICE_TYPE_99
164081,DEVICE_TYPE_99
164081,DEVICE_TYPE_88
164082,DEVICE_TYPE_111
164083,DEVICE_TYPE_135
164084,DEVICE_TYPE_111
164085,DEVICE_TYPE_93
164086,DEVICE_TYPE_140
164087,DEVICE_TYPE_88
164087,DEVICE_TYPE_135
164088,DEVICE_TYPE_111
164089,DEVICE_TYPE_110
164089,DEVICE_TYPE_111
164089,DEVICE_TYPE_135
164090,DEVICE_TYPE_111
164091,DEVICE_TYPE_109
164092,DEVICE_TYPE_108
164093,DEVICE_TYPE_109
164094,DEVICE_TYPE_35
164095,DEVICE_TYPE_34
164096,DEVICE_TYPE_156
164097,DEVICE_TYPE_156
164098,DEVICE_TYPE_135
164099,DEVICE_TYPE_98
164100,DEVICE_TYPE_93
164100,DEVICE_TYPE_88
164101,DEVICE_TYPE_111
164102,DEVICE_TYPE_38
164103,DEVICE_TYPE_103
164104,DEVICE_TYPE_109
164104,DEVICE_TYPE_117
164104,DEVICE_TYPE_88
164105,DEVICE_TYPE_109
164105,DEVICE_TYPE_111
164106,DEVICE_TYPE_109
164107,DEVICE_TYPE_146
164108,DEVICE_TYPE_135
164109,DEVICE_TYPE_156
164109,DEVICE_TYPE_110
164110,DEVICE_TYPE_111
164111,DEVICE_TYPE_107
164112,DEVICE_TYPE_111
164112,DEVICE_TYPE_88
164113,DEVICE_TYPE_27
164113,DEVICE_TYPE_88
164114,DEVICE_TYPE_109
164114,DEVICE_TYPE_88
164115,DEVICE_TYPE_99
164116,DEVICE_TYPE_93
164117,DEVICE_TYPE_99
164118,DEVICE_TYPE_103
164119,DEVICE_TYPE_107
164120,DEVICE_TYPE_99
164121,DEVICE_TYPE_111
164122,DEVICE_TYPE_135
164123,DEVICE_TYPE_108
164124,DEVICE_TYPE_109
164125,DEVICE_TYPE_109
164126,DEVICE_TYPE_109
164127,DEVICE_TYPE_27
164128,DEVICE_TYPE_38
164128,DEVICE_TYPE_135
164129,DEVICE_TYPE_103
164130,DEVICE_TYPE_38
164131,DEVICE_TYPE_135
164132,DEVICE_TYPE_99
164132,DEVICE_TYPE_88
164133,DEVICE_TYPE_109
164134,DEVICE_TYPE_108
164135,DEVICE_TYPE_98
164136,DEVICE_TYPE_135
164137,DEVICE_TYPE_108
164138,DEVICE_TYPE_94
164139,DEVICE_TYPE_93
164140,DEVICE_TYPE_103
164141,DEVICE_TYPE_108
164142,DEVICE_TYPE_108
164143,DEVICE_TYPE_111
164143,DEVICE_TYPE_88
164144,DEVICE_TYPE_109
164145,DEVICE_TYPE_135
164146,DEVICE_TYPE_111
164147,DEVICE_TYPE_108
164148,DEVICE_TYPE_38
164149,DEVICE_TYPE_38
164150,DEVICE_TYPE_135
164151,DEVICE_TYPE_99
164152,DEVICE_TYPE_38
164153,DEVICE_TYPE_103
164154,DEVICE_TYPE_99
164155,DEVICE_TYPE_99
164156,DEVICE_TYPE_32
164157,DEVICE_TYPE_103
164158,DEVICE_TYPE_107
164159,DEVICE_TYPE_99
164160,DEVICE_TYPE_34
164161,DEVICE_TYPE_135
164162,DEVICE_TYPE_117
164163,DEVICE_TYPE_156
164163,DEVICE_TYPE_109
164163,DEVICE_TYPE_110
164164,DEVICE_TYPE_27
164165,DEVICE_TYPE_99
164166,DEVICE_TYPE_99
164167,DEVICE_TYPE_27
164167,DEVICE_TYPE_88
164168,DEVICE_TYPE_147
164169,DEVICE_TYPE_135
164170,DEVICE_TYPE_99
164171,DEVICE_TYPE_135
164172,DEVICE_TYPE_99
164173,DEVICE_TYPE_1
164174,DEVICE_TYPE_99
164175,DEVICE_TYPE_38
164176,DEVICE_TYPE_103
164177,DEVICE_TYPE_117
164178,DEVICE_TYPE_135
164179,DEVICE_TYPE_146
164180,DEVICE_TYPE_35
164181,DEVICE_TYPE_102
164182,DEVICE_TYPE_156
164183,DEVICE_TYPE_107
164184,DEVICE_TYPE_107
164185,DEVICE_TYPE_135
164186,DEVICE_TYPE_111
164186,DEVICE_TYPE_88
164187,DEVICE_TYPE_93
164187,DEVICE_TYPE_111
164188,DEVICE_TYPE_41
164189,DEVICE_TYPE_151
164190,DEVICE_TYPE_99
164191,DEVICE_TYPE_107
164192,DEVICE_TYPE_38
164193,DEVICE_TYPE_108
164194,DEVICE_TYPE_111
164195,DEVICE_TYPE_41
164195,DEVICE_TYPE_111
164195,DEVICE_TYPE_88
164196,DEVICE_TYPE_109
164197,DEVICE_TYPE_65
164198,DEVICE_TYPE_92
164199,DEVICE_TYPE_99
164200,DEVICE_TYPE_27
164201,DEVICE_TYPE_135
164202,DEVICE_TYPE_27
164203,DEVICE_TYPE_99
164204,DEVICE_TYPE_103
164205,DEVICE_TYPE_111
164206,DEVICE_TYPE_109
164207,DEVICE_TYPE_27
164208,DEVICE_TYPE_111
164209,DEVICE_TYPE_135
164210,DEVICE_TYPE_156
164211,DEVICE_TYPE_1
164212,DEVICE_TYPE_135
164213,DEVICE_TYPE_41
164214,DEVICE_TYPE_41
164215,DEVICE_TYPE_93
164216,DEVICE_TYPE_110
164217,DEVICE_TYPE_135
164218,DEVICE_TYPE_99
164218,DEVICE_TYPE_88
164219,DEVICE_TYPE_111
164220,DEVICE_TYPE_99
164221,DEVICE_TYPE_135
164222,DEVICE_TYPE_38
164223,DEVICE_TYPE_98
164224,DEVICE_TYPE_111
164225,DEVICE_TYPE_93
164225,DEVICE_TYPE_88
164226,DEVICE_TYPE_111
164227,DEVICE_TYPE_107
164228,DEVICE_TYPE_111
164229,DEVICE_TYPE_156
164229,DEVICE_TYPE_109
164229,DEVICE_TYPE_110
164230,DEVICE_TYPE_135
164231,DEVICE_TYPE_111
164232,DEVICE_TYPE_109
164233,DEVICE_TYPE_38
164234,DEVICE_TYPE_27
164234,DEVICE_TYPE_88
164235,DEVICE_TYPE_135
164236,DEVICE_TYPE_156
164237,DEVICE_TYPE_99
164238,DEVICE_TYPE_53
164239,DEVICE_TYPE_111
164240,DEVICE_TYPE_109
164241,DEVICE_TYPE_109
164242,DEVICE_TYPE_107
164243,DEVICE_TYPE_109
164244,DEVICE_TYPE_27
164245,DEVICE_TYPE_111
164246,DEVICE_TYPE_88
164246,DEVICE_TYPE_146
164247,DEVICE_TYPE_151
164248,DEVICE_TYPE_123
164249,DEVICE_TYPE_99
164250,DEVICE_TYPE_27
164251,DEVICE_TYPE_27
164252,DEVICE_TYPE_95
164253,DEVICE_TYPE_135
164254,DEVICE_TYPE_41
164254,DEVICE_TYPE_109
164255,DEVICE_TYPE_111
164255,DEVICE_TYPE_88
164256,DEVICE_TYPE_108
164257,DEVICE_TYPE_27
164258,DEVICE_TYPE_38
164259,DEVICE_TYPE_109
164260,DEVICE_TYPE_99
164261,DEVICE_TYPE_109
164262,DEVICE_TYPE_103
164263,DEVICE_TYPE_111
164263,DEVICE_TYPE_135
164264,DEVICE_TYPE_38
164265,DEVICE_TYPE_109
164265,DEVICE_TYPE_135
164266,DEVICE_TYPE_111
164267,DEVICE_TYPE_102
164268,DEVICE_TYPE_98
164269,DEVICE_TYPE_135
164270,DEVICE_TYPE_109
164271,DEVICE_TYPE_156
164272,DEVICE_TYPE_108
164273,DEVICE_TYPE_109
164274,DEVICE_TYPE_99
164275,DEVICE_TYPE_99
164276,DEVICE_TYPE_135
164277,DEVICE_TYPE_27
164277,DEVICE_TYPE_88
164278,DEVICE_TYPE_93
164279,DEVICE_TYPE_23
164280,DEVICE_TYPE_109
164280,DEVICE_TYPE_88
164281,DEVICE_TYPE_38
164281,DEVICE_TYPE_135
164282,DEVICE_TYPE_99
164283,DEVICE_TYPE_111
164284,DEVICE_TYPE_135
164285,DEVICE_TYPE_156
164286,DEVICE_TYPE_156
164287,DEVICE_TYPE_111
164288,DEVICE_TYPE_111
164289,DEVICE_TYPE_111
164290,DEVICE_TYPE_41
164291,DEVICE_TYPE_111
164292,DEVICE_TYPE_156
164293,DEVICE_TYPE_41
164294,DEVICE_TYPE_38
164295,DEVICE_TYPE_99
164296,DEVICE_TYPE_99
164297,DEVICE_TYPE_109
164298,DEVICE_TYPE_108
164299,DEVICE_TYPE_7
164300,DEVICE_TYPE_98
164301,DEVICE_TYPE_109
164302,DEVICE_TYPE_41
164303,DEVICE_TYPE_108
164304,DEVICE_TYPE_109
164305,DEVICE_TYPE_111
164305,DEVICE_TYPE_88
164306,DEVICE_TYPE_23
164307,DEVICE_TYPE_38
164307,DEVICE_TYPE_109
164308,DEVICE_TYPE_99
164309,DEVICE_TYPE_99
164310,DEVICE_TYPE_41
164311,DEVICE_TYPE_99
164312,DEVICE_TYPE_156
164313,DEVICE_TYPE_27
164314,DEVICE_TYPE_38
164315,DEVICE_TYPE_99
164316,DEVICE_TYPE_27
164317,DEVICE_TYPE_108
164318,DEVICE_TYPE_34
164319,DEVICE_TYPE_107
164320,DEVICE_TYPE_156
164321,DEVICE_TYPE_109
164322,DEVICE_TYPE_34
164323,DEVICE_TYPE_111
164324,DEVICE_TYPE_109
164325,DEVICE_TYPE_109
164326,DEVICE_TYPE_111
164327,DEVICE_TYPE_38
164328,DEVICE_TYPE_57
164329,DEVICE_TYPE_99
164330,DEVICE_TYPE_111
164331,DEVICE_TYPE_34
164332,DEVICE_TYPE_111
164333,DEVICE_TYPE_27
164333,DEVICE_TYPE_88
164334,DEVICE_TYPE_93
164335,DEVICE_TYPE_135
164336,DEVICE_TYPE_93
164336,DEVICE_TYPE_135
164337,DEVICE_TYPE_151
164338,DEVICE_TYPE_117
164339,DEVICE_TYPE_38
164339,DEVICE_TYPE_135
164340,DEVICE_TYPE_93
164341,DEVICE_TYPE_27
164342,DEVICE_TYPE_38
164342,DEVICE_TYPE_135
164343,DEVICE_TYPE_117
164343,DEVICE_TYPE_88
164344,DEVICE_TYPE_99
164345,DEVICE_TYPE_34
164346,DEVICE_TYPE_27
164347,DEVICE_TYPE_135
164348,DEVICE_TYPE_27
164349,DEVICE_TYPE_108
164350,DEVICE_TYPE_40
164351,DEVICE_TYPE_38
164352,DEVICE_TYPE_26
164353,DEVICE_TYPE_135
164354,DEVICE_TYPE_41
164355,DEVICE_TYPE_151
164356,DEVICE_TYPE_93
164357,DEVICE_TYPE_135
164358,DEVICE_TYPE_151
164359,DEVICE_TYPE_34
164360,DEVICE_TYPE_146
164361,DEVICE_TYPE_103
164362,DEVICE_TYPE_109
164363,DEVICE_TYPE_117
164364,DEVICE_TYPE_135
164365,DEVICE_TYPE_1
164366,DEVICE_TYPE_98
164367,DEVICE_TYPE_111
164368,DEVICE_TYPE_107
164369,DEVICE_TYPE_108
164370,DEVICE_TYPE_98
164371,DEVICE_TYPE_146
164372,DEVICE_TYPE_135
164373,DEVICE_TYPE_135
164374,DEVICE_TYPE_38
164375,DEVICE_TYPE_27
164375,DEVICE_TYPE_135
164376,DEVICE_TYPE_108
164377,DEVICE_TYPE_38
164377,DEVICE_TYPE_135
164378,DEVICE_TYPE_27
164379,DEVICE_TYPE_35
164380,DEVICE_TYPE_135
164381,DEVICE_TYPE_109
164382,DEVICE_TYPE_135
164383,DEVICE_TYPE_135
164384,DEVICE_TYPE_135
164385,DEVICE_TYPE_111
164386,DEVICE_TYPE_156
164386,DEVICE_TYPE_109
164386,DEVICE_TYPE_111
164386,DEVICE_TYPE_135
164387,DEVICE_TYPE_110
164387,DEVICE_TYPE_111
164388,DEVICE_TYPE_35
164389,DEVICE_TYPE_156
164390,DEVICE_TYPE_99
164391,DEVICE_TYPE_111
164392,DEVICE_TYPE_99
164392,DEVICE_TYPE_88
164393,DEVICE_TYPE_109
164393,DEVICE_TYPE_88
164394,DEVICE_TYPE_135
164395,DEVICE_TYPE_111
164396,DEVICE_TYPE_135
164397,DEVICE_TYPE_27
164398,DEVICE_TYPE_109
164398,DEVICE_TYPE_135
164399,DEVICE_TYPE_99
164400,DEVICE_TYPE_135
164401,DEVICE_TYPE_92
164402,DEVICE_TYPE_111
164403,DEVICE_TYPE_111
164404,DEVICE_TYPE_18
164405,DEVICE_TYPE_111
164406,DEVICE_TYPE_146
164407,DEVICE_TYPE_99
164408,DEVICE_TYPE_135
164409,DEVICE_TYPE_99
164410,DEVICE_TYPE_8
164411,DEVICE_TYPE_111
164412,DEVICE_TYPE_103
164413,DEVICE_TYPE_109
164414,DEVICE_TYPE_41
164415,DEVICE_TYPE_107
164416,DEVICE_TYPE_146
164417,DEVICE_TYPE_135
164418,DEVICE_TYPE_109
164419,DEVICE_TYPE_135
164420,DEVICE_TYPE_99
164421,DEVICE_TYPE_41
164422,DEVICE_TYPE_99
164423,DEVICE_TYPE_135
164424,DEVICE_TYPE_109
164425,DEVICE_TYPE_107
164426,DEVICE_TYPE_111
164427,DEVICE_TYPE_99
164428,DEVICE_TYPE_146
164429,DEVICE_TYPE_156
164429,DEVICE_TYPE_88
164430,DEVICE_TYPE_111
164431,DEVICE_TYPE_35
164432,DEVICE_TYPE_156
164433,DEVICE_TYPE_37
164434,DEVICE_TYPE_111
164434,DEVICE_TYPE_135
164435,DEVICE_TYPE_99
164436,DEVICE_TYPE_99
164437,DEVICE_TYPE_156
164437,DEVICE_TYPE_38
164438,DEVICE_TYPE_99
164439,DEVICE_TYPE_34
164440,DEVICE_TYPE_107
164441,DEVICE_TYPE_111
164442,DEVICE_TYPE_99
164443,DEVICE_TYPE_99
164443,DEVICE_TYPE_88
164444,DEVICE_TYPE_99
164445,DEVICE_TYPE_99
164446,DEVICE_TYPE_34
164447,DEVICE_TYPE_109
164448,DEVICE_TYPE_109
164449,DEVICE_TYPE_109
164450,DEVICE_TYPE_111
164451,DEVICE_TYPE_146
164452,DEVICE_TYPE_41
164453,DEVICE_TYPE_108
164454,DEVICE_TYPE_117
164455,DEVICE_TYPE_146
164456,DEVICE_TYPE_23
164457,DEVICE_TYPE_151
164458,DEVICE_TYPE_135
164459,DEVICE_TYPE_109
164459,DEVICE_TYPE_111
164460,DEVICE_TYPE_99
164461,DEVICE_TYPE_99
164462,DEVICE_TYPE_38
164462,DEVICE_TYPE_88
164463,DEVICE_TYPE_99
164464,DEVICE_TYPE_135
164465,DEVICE_TYPE_135
164466,DEVICE_TYPE_108
164467,DEVICE_TYPE_135
164468,DEVICE_TYPE_151
164469,DEVICE_TYPE_111
164470,DEVICE_TYPE_36
164471,DEVICE_TYPE_27
164472,DEVICE_TYPE_135
164473,DEVICE_TYPE_41
164473,DEVICE_TYPE_53
164474,DEVICE_TYPE_27
164475,DEVICE_TYPE_38
164476,DEVICE_TYPE_99
164477,DEVICE_TYPE_156
164477,DEVICE_TYPE_40
164477,DEVICE_TYPE_135
164478,DEVICE_TYPE_27
164478,DEVICE_TYPE_135
164479,DEVICE_TYPE_38
164480,DEVICE_TYPE_99
164481,DEVICE_TYPE_98
164482,DEVICE_TYPE_99
164483,DEVICE_TYPE_111
164484,DEVICE_TYPE_116
164485,DEVICE_TYPE_110
164486,DEVICE_TYPE_8
164487,DEVICE_TYPE_135
164488,DEVICE_TYPE_99
164489,DEVICE_TYPE_53
164490,DEVICE_TYPE_99
164491,DEVICE_TYPE_110
164491,DEVICE_TYPE_135
164492,DEVICE_TYPE_111
164492,DEVICE_TYPE_88
164493,DEVICE_TYPE_111
164494,DEVICE_TYPE_156
164494,DEVICE_TYPE_88
164495,DEVICE_TYPE_99
164496,DEVICE_TYPE_135
164497,DEVICE_TYPE_109
164498,DEVICE_TYPE_27
164499,DEVICE_TYPE_27
164500,DEVICE_TYPE_110
164501,DEVICE_TYPE_38
164502,DEVICE_TYPE_102
164503,DEVICE_TYPE_99
164503,DEVICE_TYPE_88
164504,DEVICE_TYPE_146
164505,DEVICE_TYPE_95
164506,DEVICE_TYPE_111
164507,DEVICE_TYPE_111
164508,DEVICE_TYPE_146
164509,DEVICE_TYPE_146
164510,DEVICE_TYPE_108
164511,DEVICE_TYPE_116
164512,DEVICE_TYPE_23
164513,DEVICE_TYPE_109
164514,DEVICE_TYPE_109
164515,DEVICE_TYPE_41
164515,DEVICE_TYPE_88
164516,DEVICE_TYPE_93
164516,DEVICE_TYPE_135
164517,DEVICE_TYPE_107
164518,DEVICE_TYPE_135
164519,DEVICE_TYPE_95
164520,DEVICE_TYPE_98
164520,DEVICE_TYPE_99
164521,DEVICE_TYPE_109
164522,DEVICE_TYPE_151
164523,DEVICE_TYPE_108
164524,DEVICE_TYPE_159
164525,DEVICE_TYPE_111
164525,DEVICE_TYPE_88
164526,DEVICE_TYPE_102
164527,DEVICE_TYPE_109
164528,DEVICE_TYPE_151
164529,DEVICE_TYPE_38
164530,DEVICE_TYPE_53
164531,DEVICE_TYPE_99
164532,DEVICE_TYPE_146
164533,DEVICE_TYPE_156
164534,DEVICE_TYPE_35
164535,DEVICE_TYPE_27
164536,DEVICE_TYPE_135
164537,DEVICE_TYPE_109
164538,DEVICE_TYPE_41
164539,DEVICE_TYPE_109
164540,DEVICE_TYPE_107
164541,DEVICE_TYPE_108
164541,DEVICE_TYPE_88
164542,DEVICE_TYPE_41
164543,DEVICE_TYPE_143
164544,DEVICE_TYPE_108
164544,DEVICE_TYPE_88
